Country,Country Code,Series,Series Code,1987Q1 [1987Q1],1987Q2 [1987Q2],1987Q3 [1987Q3],1987Q4 [1987Q4],1988Q1 [1988Q1],1988Q2 [1988Q2],1988Q3 [1988Q3],1988Q4 [1988Q4],1989Q1 [1989Q1],1989Q2 [1989Q2],1989Q3 [1989Q3],1989Q4 [1989Q4],1990Q1 [1990Q1],1990Q2 [1990Q2],1990Q3 [1990Q3],1990Q4 [1990Q4],1991Q1 [1991Q1],1991Q2 [1991Q2],1991Q3 [1991Q3],1991Q4 [1991Q4],1992Q1 [1992Q1],1992Q2 [1992Q2],1992Q3 [1992Q3],1992Q4 [1992Q4],1993Q1 [1993Q1],1993Q2 [1993Q2],1993Q3 [1993Q3],1993Q4 [1993Q4],1994Q1 [1994Q1],1994Q2 [1994Q2],1994Q3 [1994Q3],1994Q4 [1994Q4],1995Q1 [1995Q1],1995Q2 [1995Q2],1995Q3 [1995Q3],1995Q4 [1995Q4],1996Q1 [1996Q1],1996Q2 [1996Q2],1996Q3 [1996Q3],1996Q4 [1996Q4],1997Q1 [1997Q1],1997Q2 [1997Q2],1997Q3 [1997Q3],1997Q4 [1997Q4],1998Q1 [1998Q1],1998Q2 [1998Q2],1998Q3 [1998Q3],1998Q4 [1998Q4],1999Q1 [1999Q1],1999Q2 [1999Q2],1999Q3 [1999Q3],1999Q4 [1999Q4],2000Q1 [2000Q1],2000Q2 [2000Q2],2000Q3 [2000Q3],2000Q4 [2000Q4],2001Q1 [2001Q1],2001Q2 [2001Q2],2001Q3 [2001Q3],2001Q4 [2001Q4],2002Q1 [2002Q1],2002Q2 [2002Q2],2002Q3 [2002Q3],2002Q4 [2002Q4],2003Q1 [2003Q1],2003Q2 [2003Q2],2003Q3 [2003Q3],2003Q4 [2003Q4],2004Q1 [2004Q1],2004Q2 [2004Q2],2004Q3 [2004Q3],2004Q4 [2004Q4],2005Q1 [2005Q1],2005Q2 [2005Q2],2005Q3 [2005Q3],2005Q4 [2005Q4],2006Q1 [2006Q1],2006Q2 [2006Q2],2006Q3 [2006Q3],2006Q4 [2006Q4],2007Q1 [2007Q1],2007Q2 [2007Q2],2007Q3 [2007Q3],2007Q4 [2007Q4],2008Q1 [2008Q1],2008Q2 [2008Q2],2008Q3 [2008Q3],2008Q4 [2008Q4],2009Q1 [2009Q1],2009Q2 [2009Q2],2009Q3 [2009Q3],2009Q4 [2009Q4],2010Q1 [2010Q1],2010Q2 [2010Q2],2010Q3 [2010Q3],2010Q4 [2010Q4],2011Q1 [2011Q1],2011Q2 [2011Q2],2011Q3 [2011Q3],2011Q4 [2011Q4],2012Q1 [2012Q1],2012Q2 [2012Q2],2012Q3 [2012Q3],2012Q4 [2012Q4],2013Q1 [2013Q1],2013Q2 [2013Q2],2013Q3 [2013Q3],2013Q4 [2013Q4],2014Q1 [2014Q1],2014Q2 [2014Q2],2014Q3 [2014Q3],2014Q4 [2014Q4],2015Q1 [2015Q1],2015Q2 [2015Q2],2015Q3 [2015Q3],2015Q4 [2015Q4],2016Q1 [2016Q1],2016Q2 [2016Q2],2016Q3 [2016Q3],2016Q4 [2016Q4],2017Q1 [2017Q1],2017Q2 [2017Q2],2017Q3 [2017Q3],2017Q4 [2017Q4],2018Q1 [2018Q1],2018Q2 [2018Q2],2018Q3 [2018Q3],2018Q4 [2018Q4],2019Q1 [2019Q1],2019Q2 [2019Q2],2019Q3 [2019Q3],2019Q4 [2019Q4],2020Q1 [2020Q1],2020Q2 [2020Q2],2020Q3 [2020Q3],2020Q4 [2020Q4],2021Q1 [2021Q1],2021Q2 [2021Q2],2021Q3 [2021Q3],2021Q4 [2021Q4],2022Q1 [2022Q1],2022Q2 [2022Q2],2022Q3 [2022Q3],2022Q4 [2022Q4],2023Q1 [2023Q1],2023Q2 [2023Q2],2023Q3 [2023Q3],2023Q4 [2023Q4],2024Q1 [2024Q1],2024Q2 [2024Q2],2024Q3 [2024Q3],2024Q4 [2024Q4],2025Q1 [2025Q1],2025Q2 [2025Q2],2025Q3 [2025Q3],2025Q4 [2025Q4]
Latvia,LVA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3186.54299,3183.047347,3144.489351,3158.471921,3145.548636,3146.396065,3260.375197,3395.010399,3369.693473,3559.623384,3619.049307,3598.18138,3816.500145,3816.817931,3808.979218,3650.086375,3810.462217,3750.506652,3914.695922,4002.722557,4051.661552,4035.348554,4166.488113,4133.862116,4227.714821,4413.831304,4316.90667,4459.910228,4471.774227,4664.776067,4714.986205,4885.743046,4914.131901,5021.331605,5164.441092,5234.248014,5401.403284,5463.477421,5540.381557,5700.863327,5827.447959,6022.992083,6278.385845,6505.814467,6563.75739,6815.761438,7043.295988,7385.127457,7545.185513,7710.010355,7816.786345,7708.951069,7811.27806,7617.640649,7311.189321,7099.226269,6722.12059,6305.185771,6002.971585,6049.262366,6049.368295,6004.454585,5988.353444,6051.169081,6014.41187,6180.401926,6287.071987,6316.943842,6649.983239,6615.768314,6661.953167,6696.379949,6701.146734,6751.145016,6841.819864,6874.128076,6886.945431,6899.656859,6973.277209,6989.166493,7072.850057,7165.113834,7284.177537,7264.474825,7342.332318,7365.848458,7369.344101,7455.56995,7532.050372,7568.913511,7643.910933,7705.98507,7798.248847,7908.520479,7959.048403,8027.690111,8017.838755,7996.547114,8032.986539,7983.306044,7951.421547,7155.368407,7928.964692,7961.061046,7975.46733,8044.638681,8525.872136,8515.702994,8477.039069,8463.586142,8462.103142,8488.267497,8491.02164,8385.093078,8355.221224,8294.736015,8305.540728,8343.039439,8375.241722,8394.414791,8423.333289,8431.701645,..,..
Lebanon,LBN,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4912.699511,5035.069619,5027.208141,5149.164486,5190.851007,5158.060369,5341.770691,5376.319817,5484.518577,5615.888008,5808.287332,5920.41683,6017.030254,6148.813447,6209.222697,6204.567875,6107.74757,6142.400136,6033.373852,6028.71903,6155.537079,6239.737643,6306.870526,6423.137644,6594.331666,6585.746105,6732.010967,6882.103128,6920.272671,7099.948814,7211.664551,7315.62225,7673.319488,7784.828343,7977.744869,8118.113623,8176.764385,8346.51024,8410.539908,8610.800709,8826.991348,8913.053841,9164.93145,9383.294339,9384.328744,9642.102462,9811.331114,10102.41267,10411.18255,10699.47122,10990.75966,11159.47111,11114.26761,11169.9186,11018.17139,10906.14533,9563.901446,9456.530211,9465.839855,9308.713741,9373.881254,9429.532241,9472.046285,9626.482947,9911.771837,10105.20557,10080.48329,10205.23253,10358.4279,10388.52909,10626.85599,10692.54071,10756.57037,10875.11318,11029.03264,11121.40501,11253.80884,11350.21538,11399.14274,11428.83016,11527.30551,11644.71048,11770.39068,11781.97602,11766.25306,11888.31285,12058.36902,12232.87314,12375.93135,12475.44111,12581.6745,12767.97083,12932.02746,13137.04652,13156.3899,13401.44043,13559.18719,13775.37783,13785.92876,13991.77535,13930.02137,13196.00761,13979.67281,14032.94467,14347.92098,14525.32143,14795.30113,14985.73508,15123.82815,14896.36249,15063.52234,15004.14749,14958.63367,15187.96125,15223.3379,15214.02826,15419.87485,15481.21506,15645.89233,15844.18776,15885.04676,15978.14321,..,..
Low Income Countries,LIC,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low Income Countries,LIC,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower Middle Income Countries,LMC,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower Middle Income Countries,LMC,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100828.0544,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,315435.9475,327574.8256,330114.1142,330093.0323,329837.0129,340255.3934,344809.9666,353904.5444,356760.6169,362453.0512,367564.2455,376168.4846,379130.661,384368.9335,392635.122,393091.9578,398907.3049,397802.5199,401214.4907,408919.9772,413146.5281,420403.0054,423216.7976,426990.0428,429356.273,432422.8651,437767.2864,447934.0149,457577.6478,472874.3719,471321.3695,481447.5589,492179.1987,497361.1442,506432.6028,518121.6893,526818.8047,537419.1378,550645.7248,555570.0321,570651.0791,583316.8037,596587.8607,605761.9054,616607.5255,636256.4595,643664.4459,649444.292,654260.8383,653416.4755,651091.4093,676592.0415,690135.0963,699347.647,719245.428,733230.2108,746229.2012,760968.5519,771342.7913,780716.917,783805.8145,800574.3152,813970.3745,818243.5884,828788.6489,840276.511,854438.9592,866627.3634,877334.5758,891121.6497,902310.7961,923574.0599,935318.1952,945174.4171,955353.4009,974233.4743,988980.9436,996461.5723,1012363.37,1027378.853,1046034.164,1052076.261,1059163.022,1078471.14,1094630.087,1109134.259,1124672.995,1141249.193,1153475.805,1162525.945,1173704.693,1194084.024,1200495.643,1198202.655,1194798.691,993740.0577,1138502.309,1198312.539,1215825.732,1159905.603,1233580.186,1262961.374,1268807.032,1270644.852,1295358.262,1312220.866,1332141.733,1359325.532,1386174.78,1404542.017,1416011.023,1433600.956,1456923.672,1481418.14,1503729.909,1528487.066,..,..
Luxembourg,LUX,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8155.878544,8169.820015,8164.6215,8103.657103,8173.600753,8267.528458,8117.83487,8485.74792,8447.822394,8602.832645,8824.242104,8958.222001,9063.137476,9245.912521,9367.368724,9481.027155,9776.27915,9977.721588,10255.36952,10185.89846,10677.98512,10611.11332,10776.04801,10914.16309,11023.0956,10899.86718,11025.45856,11351.5472,11360.76275,11484.34561,11462.60637,11422.19974,11425.50788,11709.06322,11787.63168,12017.5478,12118.20994,12242.2654,12343.40014,12238.83911,12194.41544,12163.46065,12556.53923,13237.42649,13151.06026,13284.92201,13325.32864,13409.8045,14151.41986,14461.20407,14374.2471,14480.93479,14655.32132,14439.93742,14358.41526,13840.57232,13467.10631,13736.60203,14018.85774,14205.17723,14354.98896,14468.1748,14289.06235,14394.21412,14553.4777,14459.54999,14646.69652,14440.76445,14680.60501,14668.19946,14743.34163,14955.65369,14949.50999,15316.47785,15358.42041,15283.04195,15464.98996,15308.68008,15631.57872,16095.428,15888.31445,16045.33322,15993.93881,15999.13733,16524.06915,16751.03157,16873.5511,16969.48732,16737.91713,16913.367,17116.22721,17242.17304,17224.21454,17174.9468,17309.99002,17422.46698,17472.32546,17752.6908,17853.35294,17961.10397,17841.77443,16627.80314,18040.97206,18191.37453,18721.97746,18712.52561,18884.19474,19283.88962,18739.34522,18627.45901,18774.08075,18641.63678,18644.35418,18723.39523,18896.00955,18586.57978,19094.26199,18881.83178,18531.0502,18599.10348,18733.55597,18842.37033,..,..
Macao China,MAC,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Macao China,MAC,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Macedonia FYR,MKD,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Macedonia FYR,MKD,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1886.984671,1845.966165,1868.662638,1644.762841,1748.714306,1770.747605,1728.774022,1752.78902,1789.010597,1766.732927,1777.826827,1769.073709,1801.271471,1813.121676,1818.974149,1822.372321,1789.887754,1836.88509,1909.564443,2045.080985,1870.367877,1972.854508,2008.096806,2098.146548,2072.353047,2119.916235,2093.699616,2098.587982,2192.403357,2213.181926,2248.376502,2268.857305,2245.545816,2299.05671,2377.209982,2484.243351,2277.832708,2360.44375,2342.853335,2402.855997,2451.630413,2436.853341,2454.143782,2370.551107,2470.930312,2485.093249,2481.260162,2494.21986,2465.929461,2466.232611,2469.569985,2482.786803,2509.789952,2542.426447,2562.325068,2551.956915,2639.57729,2672.377244,2627.225809,2594.143149,2711.152725,2711.844239,2750.744315,2756.051062,2747.563752,2798.845086,2837.396166,2850.360308,2859.152695,2817.435857,2843.788488,2837.595153,2889.083937,2906.014344,2931.818387,2950.526712,2986.016819,3088.50536,3074.585575,2992.672036,2989.027618,2614.320249,2957.517195,3008.315825,3023.442927,3011.908538,3025.989943,3041.665495,3107.902185,3121.693445,3098.442328,3109.577485,3131.168699,3168.93942,3188.698518,3201.885435,3204.09366,3249.038011,3286.074988,3300.290012,3307.46449,3353.365844,..,..
Madagascar,MDG,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
